-0.123, -48.5
4.064, -35.5
8.249, -35.5
12.43, -67.5
16.607, -32.5
20.781, -24.5
24.951, -9.5
29.118, -4.5
33.282, -34.5
37.442, -23.5
41.599, -5.5
45.752, -8.5
49.902, -4.5
54.048, -9.5
58.191, -13.5
62.331, 2.5
66.467, -25.5
70.6, -20.5
74.73, -11.5
78.856, 7.5
82.978, -12.5
87.098, 16.5
91.214, 14.5
95.326, 2.5
99.435, 0.5
103.541, 1.5
107.644, 8.5
111.743, 28.5
115.838, 6.5
119.931, -4.5
124.02, 17.5
128.105, 11.5
132.188, 7.5
136.267, 4.5
140.342, 23.5
144.415, 27.5
148.484, 25.5
152.549, 19.5
156.612, 6.5
160.671, 25.5
164.727, 21.5
168.779, 20.5
172.828, 33.5
176.874, 44.5
180.917, 17.5
184.956, 43.5
188.992, 52.5
193.025, 25.5
197.054, 75.5
201.08, 97.5
205.103, 163.5
209.123, 287.5
213.139, 674.5
217.152, 1001.5
221.162, 1492.5
225.168, 1999.5
229.172, 2359.5
233.172, 2587.5
237.169, 2704.5
241.162, 2765.5
245.153, 2854.5
249.14, 3080.5
253.124, 3369.5
257.104, 3857.5
261.082, 4489.5
265.056, 5928.5
269.027, 7781.5
272.995, 9347.5
276.96, 9474.5
280.921, 7981.5
284.879, 6356.5
288.835, 5403.5
292.786, 4837.5
296.735, 4838.5
300.681, 4909.5
304.623, 5142.5
308.562, 5575.5
312.498, 6132.5
316.431, 7133.5
320.361, 8244.5
324.287, 9799.5
328.21, 11121.5
332.131, 12001.5
336.048, 12093.5
339.962, 11492.5
343.872, 10577.5
347.78, 9476.5
351.684, 8288.5
355.586, 7324.5
359.484, 6385.5
363.379, 5742.5
367.271, 5467.5
371.16, 5525.5
375.046, 5852.5
378.928, 6879.5
382.808, 8492.5
386.684, 10683.5
390.558, 12283.5
394.428, 12612.5
398.295, 11029.5
402.159, 8957.5
406.02, 6864.5
409.878, 5284.5
413.733, 4270.5
417.585, 3734.5
421.433, 3244.5
425.279, 2822.5
429.122, 2619.5
432.961, 2446.5
436.798, 2268.5
440.631, 2169.5
444.461, 2110.5
448.289, 1955.5
452.113, 1904.5
455.934, 1939.5
459.752, 1870.5
463.567, 1870.5
467.38, 1815.5
471.189, 1780.5
474.995, 1704.5
478.798, 1562.5
482.598, 1554.5
486.395, 1551.5
490.189, 1532.5
493.98, 1486.5
497.768, 1502.5
501.553, 1405.5
505.335, 1438.5
509.114, 1375.5
512.89, 1501.5
516.663, 1471.5
520.433, 1594.5
524.2, 1847.5
527.965, 2008.5
531.726, 1770.5
535.484, 1561.5
539.239, 1369.5
542.992, 1372.5
546.741, 1432.5
550.487, 1392.5
554.231, 1309.5
557.971, 1341.5
561.709, 1354.5
565.443, 1377.5
569.175, 1361.5
572.904, 1350.5
576.629, 1332.5
580.352, 1338.5
584.072, 1293.5
587.789, 1359.5
591.503, 1331.5
595.214, 1386.5
598.923, 1361.5
602.628, 1316.5
606.331, 1361.5
610.03, 1424.5
613.727, 1465.5
617.421, 1416.5
621.111, 1519.5
624.799, 1506.5
628.485, 1579.5
632.167, 1513.5
635.846, 1586.5
639.523, 1630.5
643.196, 1785.5
646.867, 1877.5
650.535, 1957.5
654.2, 2058.5
657.862, 2247.5
661.521, 2506.5
665.178, 2491.5
668.831, 2651.5
672.482, 2714.5
676.13, 2918.5
679.775, 3012.5
683.417, 3308.5
687.056, 3655.5
690.693, 4089.5
694.327, 4846.5
697.958, 5745.5
701.586, 7246.5
705.211, 9384.5
708.833, 13039.5
712.453, 20389.5
716.07, 37111.5
719.684, 70313.5
723.295, 115771.5
726.903, 139483.5
730.509, 113587.5
734.112, 62654.5
737.712, 28447.5
741.309, 15202.5
744.903, 9823.5
748.495, 7363.5
752.084, 5924.5
755.67, 4808.5
759.253, 4253.5
762.834, 3805.5
766.412, 3438.5
769.987, 3098.5
773.559, 2995.5
777.129, 2724.5
780.695, 2642.5
784.26, 2518.5
787.821, 2342.5
791.379, 2433.5
794.935, 2415.5
798.488, 2465.5
802.038, 2625.5
805.586, 2775.5
809.131, 2914.5
812.673, 3332.5
816.212, 3618.5
819.749, 4141.5
823.283, 5059.5
826.814, 6013.5
830.343, 7040.5
833.869, 8259.5
837.392, 10013.5
840.912, 12517.5
844.43, 15565.5
847.945, 17968.5
851.457, 20069.5
854.967, 22624.5
858.474, 25368.5
861.978, 26383.5
865.48, 23248.5
868.979, 17692.5
872.475, 11910.5
875.968, 8184.5
879.459, 6067.5
882.947, 4900.5
886.433, 4143.5
889.916, 3698.5
893.396, 3341.5
896.874, 3097.5
900.349, 2898.5
903.821, 2967.5
907.29, 3559.5
910.757, 5067.5
914.222, 5590.5
917.683, 4324.5
921.142, 2656.5
924.599, 1800.5
928.053, 1733.5
931.504, 1733.5
934.952, 1875.5
938.398, 1969.5
941.841, 2351.5
945.282, 2373.5
948.72, 2092.5
952.156, 1843.5
955.588, 1736.5
959.019, 1715.5
962.446, 1611.5
965.871, 1794.5
969.294, 1850.5
972.714, 1866.5
976.131, 2077.5
979.546, 2308.5
982.958, 2521.5
986.367, 2672.5
989.774, 3022.5
993.178, 3444.5
996.58, 3840.5
999.979, 4494.5
1003.376, 5279.5
1006.77, 6307.5
1010.161, 7637.5
1013.55, 9363.5
1016.937, 11225.5
1020.321, 13078.5
1023.702, 14381.5
1027.08, 14915.5
1030.457, 14826.5
1033.83, 15176.5
1037.201, 16275.5
1040.57, 17838.5
1043.936, 18785.5
1047.299, 17898.5
1050.66, 15287.5
1054.019, 12217.5
1057.375, 9890.5
1060.728, 8732.5
1064.079, 8397.5
1067.427, 8783.5
1070.773, 9632.5
1074.116, 10589.5
1077.457, 11155.5
1080.795, 10983.5
1084.131, 9568.5
1087.464, 7564.5
1090.795, 5955.5
1094.123, 5080.5
1097.449, 4284.5
1100.772, 3721.5
1104.093, 3371.5
1107.411, 2980.5
1110.727, 2799.5
1114.041, 2714.5
1117.351, 2473.5
1120.66, 2322.5
1123.966, 2167.5
1127.269, 1972.5
1130.57, 1861.5
1133.869, 1814.5
1137.165, 1652.5
1140.458, 1580.5
1143.75, 1582.5
1147.038, 1544.5
1150.324, 1487.5
1153.608, 1459.5
1156.89, 1440.5
1160.168, 1488.5
1163.445, 1482.5
1166.719, 1548.5
1169.991, 1611.5
1173.26, 1693.5
1176.526, 1669.5
1179.791, 1779.5
1183.053, 1967.5
1186.312, 2032.5
1189.569, 2153.5
1192.824, 2465.5
1196.076, 2610.5
1199.326, 2973.5
1202.573, 3213.5
1205.818, 3627.5
1209.06, 3989.5
1212.301, 4415.5
1215.538, 4829.5
1218.774, 5140.5
1222.007, 5491.5
1225.237, 5625.5
1228.465, 5762.5
1231.691, 5703.5
1234.914, 5807.5
1238.135, 5764.5
1241.354, 5904.5
1244.57, 6179.5
1247.784, 6817.5
1250.996, 7672.5
1254.205, 8856.5
1257.411, 9988.5
1260.616, 10262.5
1263.818, 9497.5
1267.018, 8132.5
1270.215, 7009.5
1273.41, 6287.5
1276.602, 5954.5
1279.793, 5768.5
1282.981, 5694.5
1286.166, 5543.5
1289.349, 5376.5
1292.53, 5474.5
1295.709, 5677.5
1298.885, 5992.5
1302.059, 6358.5
1305.23, 6601.5
1308.399, 6740.5
1311.566, 6904.5
1314.731, 7515.5
1317.893, 8066.5
1321.053, 8730.5
1324.21, 9360.5
1327.366, 9854.5
1330.519, 10098.5
1333.669, 10302.5
1336.818, 10458.5
1339.964, 10436.5
1343.107, 10654.5
1346.249, 10873.5
1349.388, 11557.5
1352.525, 12521.5
1355.659, 13930.5
1358.792, 16379.5
1361.922, 20445.5
1365.049, 26065.5
1368.175, 31479.5
1371.298, 33573.5
1374.419, 31656.5
1377.537, 27904.5
