-0.123, -265.88
4.064, -212.88
8.249, -185.88
12.43, -174.88
16.607, -179.88
20.781, -146.88
24.951, -157.88
29.118, -108.88
33.282, -120.88
37.442, -118.88
41.599, -72.88
45.752, -82.88
49.902, -117.88
54.048, -85.88
58.191, -80.88
62.331, -73.88
66.467, -92.88
70.6, -58.88
74.73, -94.88
78.856, -72.88
82.978, -47.88
87.098, -49.88
91.214, -56.88
95.326, -8.88
99.435, -24.88
103.541, -47.88
107.644, -23.88
111.743, -27.88
115.838, -25.88
119.931, -56.88
124.02, -55.88
128.105, -22.88
132.188, -39.88
136.267, -39.88
140.342, -16.88
144.415, -8.88
148.484, -5.88
152.549, -29.88
156.612, -13.88
160.671, -20.88
164.727, -2.88
168.779, 13.12
172.828, -21.88
176.874, -26.88
180.917, -5.88
184.956, -19.88
188.992, 2.12
193.025, 2.12
197.054, 0.12
201.08, 64.12
205.103, 157.12
209.123, 547.12
213.139, 1245.12
217.152, 2312.12
221.162, 3481.12
225.168, 4645.12
229.172, 5354.12
233.172, 5606.12
237.169, 5887.12
241.162, 5781.12
245.153, 5863.12
249.14, 5798.12
253.124, 5902.12
257.104, 5894.12
261.082, 5983.12
265.056, 5968.12
269.027, 6012.12
272.995, 6152.12
276.96, 6321.12
280.921, 6354.12
284.879, 6507.12
288.835, 6521.12
292.786, 6744.12
296.735, 7044.12
300.681, 7274.12
304.623, 7555.12
308.562, 7905.12
312.498, 8528.12
316.431, 9145.12
320.361, 10149.12
324.287, 11374.12
328.21, 13021.12
332.131, 14754.12
336.048, 15539.12
339.962, 15590.12
343.872, 14604.12
347.78, 13218.12
351.684, 11566.12
355.586, 10236.12
359.484, 9116.12
363.379, 8354.12
367.271, 7735.12
371.16, 7220.12
375.046, 6990.12
378.928, 6790.12
382.808, 6446.12
386.684, 6326.12
390.558, 6250.12
394.428, 6023.12
398.295, 6036.12
402.159, 5942.12
406.02, 5832.12
409.878, 5670.12
413.733, 5728.12
417.585, 5458.12
421.433, 5450.12
425.279, 5294.12
429.122, 5197.12
432.961, 5141.12
436.798, 5017.12
440.631, 5049.12
444.461, 4962.12
448.289, 4909.12
452.113, 4843.12
455.934, 4758.12
459.752, 4778.12
463.567, 4799.12
467.38, 4705.12
471.189, 4655.12
474.995, 4524.12
478.798, 4447.12
482.598, 4363.12
486.395, 4328.12
490.189, 4155.12
493.98, 4064.12
497.768, 3989.12
501.553, 3949.12
505.335, 3892.12
509.114, 3809.12
512.89, 3758.12
516.663, 3912.12
520.433, 4317.12
524.2, 4546.12
527.965, 4710.12
531.726, 4521.12
535.484, 4122.12
539.239, 3933.12
